Web,Código,Descripción,Precio,Relación,Medida,Código Companía,Companía,Existencia,Loc : Habilitado,Loc : Autorizado,CodigoProducto,Producto,Peligrosidad,ONU,Cant Pallet,CodigoTipo,Subtipo,CodigoRubro,Tipo,Rubro,Descrip.Facturacion,Ferti Bolsa Granel,DivDepo,Densidad
1,1896,SOJA ORIGINAL DS 1470 (Bolsa x 40 kgs),0,1,Bls.,105,CORTEVA,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1897,SORGO GRANIFERO TOB 30 T C/Cruiser X 20,0,1,Bls.,51,TOBIN S.R.L.,0,1,0,228,SORGOS GRANIFEROS,0,0,0,29,SORGO GRANIFERO,3,HIBRIDOS SORGO,SEMILLAS,SORGO,,Sem;Fert;SB,20
1,1898,"2,4 D AMINA 80% ADAMA - B.Amarilla (x20)",0,20,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,41,"2,4 D SAL AMINA",2,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,"2,4 D Amina",,Ag;Co;TS;Va,1.17
1,1899,COADYUVANTE TTM - B.Azul (BOX x 10 lts),0,10,Lts.,92,NITRAP // FEDEA,0,1,0,160,ADHERENTE PENETRANTE,3,0,0,24,COADYUVANTE ACTIVADOR,7,COADYUVANTES,COADYUVANTES,COADYUVANTE,,Ag;Co;TS;Va,1
1,1900,BIOVERDE SIL - B.Verde (Box x 5 Lts),0,5,Lts.,92,NITRAP // FEDEA,0,1,0,159,ADHERENTE HIPOTENSOR,4,0,0,24,COADYUVANTE ACTIVADOR,7,COADYUVANTES,COADYUVANTES,BIOVERDE,,Ag;Co;TS;Va,1
1,1901,PADRON (Bidon x 20 lts),0,20,Lts.,105,CORTEVA,0,1,0,83,PICLORAM,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,PADRON,,Ag;Co;TS;Va,1.1
1,1902,MEZCLA 32-23-0 Profertil (50UG+50DAP) BL,0,0.05,Tn.,7,PROFERTIL S.A.,0,1,0,460,MEZCLA N-P,0,0,0,58,SOLIDO BOLSA,2,FOSFORADO,FERTILIZANTES,MEZCLA,,Sem;Fert;SB,1000
1,1903,ACEITE DASH MSO - B.Verde (Bidon x 20 l),0,20,Lts.,4,BASF ARGENTINA S.A.,0,1,0,158,ACEITE VEGETAL,3,0,0,24,COADYUVANTE ACTIVADOR,7,COADYUVANTES,COADYUVANTES,Aceite Dash,,Ag;Co;TS;Va,1
1,1904,FALARIS MATE Pelleteada (Bls. x 25 Kgs),0,25,Kgs.,29,GENTOS S.A.,0,1,0,723,FALARIS MATE,0,0,0,1,FALARIS,3,FORRAJERA,SEMILLAS,FALARIS,,Sem;Fert;SB,1
1,1905,MAIZ 120 PW (B1),0,1,Bls.,105,CORTEVA,0,1,0,685,MAIZ 120 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1906,BIFENTRIN NOVA - B.Amarilla (Bidon 5 lt),0,5,Lts.,35,NOVA S.A.,0,1,0,106,BIFENTRIN,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,BIFENTRIN,,Ag;Co;TS;Va,1
1,1907,TOCON (BIDON 0.5 LT ),0,0.5,Lts.,105,CORTEVA,0,1,0,85,PICLORAM TRICLOPYR,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,TOCON,,Ag;Co;TS;Va,1.1
1,1908,GLIFOSATO DRY (CAJA X 15KG),0,15,Kgs.,2,ATANOR S.A.C.,0,1,0,65,GLIFOSATO,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,GLIFOSATO,,Ag;Co;TS;Va,1
1,1909,BIFENTRIN NOVA - B.Amarilla (Bidon 1 lt),0,1,Lts.,35,NOVA S.A.,0,1,0,106,BIFENTRIN,2,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,BIFENTRIN,,Ag;Co;TS;Va,1
1,1910,FOMESAFEN FLEX (Bidon 5 lts),0,5,Lts.,50,SYNGENTA S.A.,0,1,0,489,FOMESAFEN,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,FOMESAFEN,,Ag;Co;TS;Va,1.28
1,1911,METSULFURON METIL 60 WG (Sobre x 200 Grs,0,0.2,Kgs.,43,NUFARM S.A.,0,1,0,78,METSULFURON METIL,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,METSULFURON,,Ag;Co;TS;Va,1
1,1912,FOMESAFEN TURBO - B.Azul (Bidon 5 lts),0,5,Lts.,86,GLEBA SA,0,1,0,489,FOMESAFEN,4,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,FOMESAFEN,,Ag;Co;TS;Va,1.28
1,1913,CLORPIRIFOS 48 PAMPEANO (Bidon x 20 lts),0,20,Lts.,92,NITRAP // FEDEA,0,1,0,95,CLORPIRIFOS,4,0,0,6,ORGANOFOSFORADOS,1,INSECTICIDAS,AGROQUIMICOS,CLORPIRIFOS,,Ag;Co;TS;Va,1.4
1,1914,SPT  CHS (Granel),0,1,Tn.,93,CHS DE ARGENTINA S.A.,0,1,0,475,SPT,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,SPT,Granel,Sem;Fert;SB,1000
1,1915,LAMBDA GREEN CROPS (Bidon 5 lts),0,5,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,102,LAMBDACIALOTRINA,3,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,LAMBDA,,Ag;Co;TS;Va,1.12
1,1916,"STARKLE (Caja 3x1,7 kg)",0,5.1,Kgs.,67,SUMITOMO CHEMICAL,0,1,0,725,DINOTEFURAN,4,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,STARKLE,,Ag;Co;TS;Va,1
1,1917,"SEMPRA (Sobre x 0,50Kgs)",0,0.5,Kgs.,67,SUMITOMO CHEMICAL,0,1,0,726,SEMPRA,3,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,SEMPRA,,Ag;Co;TS;Va,1
1,1918,SILOBOLSA ACA 9 X 75 REFORZADO,0,1,Unid.,90,A.C.A.,0,1,0,408,9 D - 75 MT - (250 MICRONES),0,0,0,33,SILOBOLSA SIN CIERRE,5,SILOBOLSA GRANO,SILOBOLSAS,SILOBOLSA,,Sem;Fert;SB,115
1,1919,DUPLO  (Bidon 5 lts),0,5,Lts.,86,GLEBA SA,0,1,0,138,TT FUNGICIDA CURAS INSECTIC,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,DUPLO,,Ag;Co;TS;Va,1
1,1920,CEREALERO DOBLE (Bidon 5 lts),0,5,Lts.,86,GLEBA SA,0,1,0,135,CURASEMILLAS,3,0,0,19,CURASEMILLAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CEREALERO,,Ag;Co;TS;Va,1
1,1921,MELILOTUS ALBA (Bolsa x 40 kgs),0,40,Kgs.,36,LOS PRADOS S.A.,0,1,0,296,MELILOTUS,0,0,0,1,MELILOTUS,3,FORRAJERA,SEMILLAS,MELILOTUS,,Sem;Fert;SB,1
1,1922,SILOBOLSA GRANER 9 X 60 REFORZADO,0,1,Unid.,94,TUBHIER,0,1,0,238,9 D - 60 MT - (250 MICRONES),0,0,0,33,SILOBOLSA SIN CIERRE,5,SILOBOLSA GRANO,SILOBOLSAS,SILOBOLSA,,Sem;Fert;SB,115
1,1923,SILOBOLSA GRANER 9 X 75 REFORZADO,0,1,Unid.,94,TUBHIER,0,1,0,408,9 D - 75 MT - (250 MICRONES),0,0,0,33,SILOBOLSA SIN CIERRE,5,SILOBOLSA GRANO,SILOBOLSAS,SILOBOLSA,,Sem;Fert;SB,115
1,1924,RYE GRASS ANUAL BOLT (Bls. x 30 Kgs),0,30,Kgs.,29,GENTOS S.A.,0,1,0,246,RYE GRASS ANUAL,0,0,0,1,RYE GRASS,3,FORRAJERA,SEMILLAS,RYE GRASS,,Sem;Fert;SB,1
1,1925,SILOBOLSA ACA 9 X 75 ESTANDAR,0,1,Unid.,90,A.C.A.,0,1,0,447,9 P - 75 MT -  (200 MICRONES),0,0,0,33,SILOBOLSA SIN CIERRE,5,SILOBOLSA GRANO,SILOBOLSAS,SILOBOLSA,,Sem;Fert;SB,115
1,1926,MAIZ M 508 PW SPC,0,1,Bls.,105,CORTEVA,0,1,0,681,MAIZ M 508 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1927,RYE GRASS PERENNE INFINITY (Bolsa x 25Kg,0,25,Kgs.,29,GENTOS S.A.,0,1,0,245,RYE GRASS PERENNE,0,0,0,1,RYE GRASS,3,FORRAJERA,SEMILLAS,RYE GRASS,,Sem;Fert;SB,1
1,1928,MICROESSENTIAL S9 (10N-46P-9S) (Granel),0,1,Tn.,61,BUNGE ARGENTINA S.A.,0,1,0,473,MEZCLA QUIMICA,4,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,MICROESSENTIAL,Granel,Sem;Fert;SB,1000
1,1929,TRIGO CEIBO (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,727,TRIGO DON MARIO,0,0,0,35,CICLO CORTO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1930,UREA PERLADA CHS (Granel),0,1,Tn.,93,CHS DE ARGENTINA S.A.,0,1,0,486,UREA PERLADA,0,0,0,59,SOLIDO GRANEL,2,NITROGENADO,FERTILIZANTES,UREA,Granel,Sem;Fert;SB,1000
1,1931,MAIZ DM 2738 MG RR (B2),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,715,MAIZ DM 2738,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1932,CLORIMURON CLASSIC -B.Verde (x100 Grs),0,0.1,Kgs.,105,CORTEVA,0,0,0,53,CLORIMURON ETIL,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,CLORIMURON,,Ag;Co;TS;Va,1
1,1933,LONTREL - B.Amarilla (Bidon 5 lts),0,5,Lts.,105,CORTEVA,0,1,0,52,CLOPYRALID,3,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,LONTREL,,Ag;Co;TS;Va,1
1,1934,MAIZ DK 692 VT3PRO (B2),0,1,Bls.,40,MONSANTO ARGENTINA S.A.,0,1,0,728,MAIZ DK 692,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1935,MAIZ DK 70 RR (B2),0,1,Bls.,40,MONSANTO ARGENTINA S.A.,0,1,0,728,MAIZ DK 692,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1936,CLETODIM ATANOR LUXOR -B.Azul (Bid 5 lt),0,5,Lts.,2,ATANOR S.A.C.,0,1,0,51,CLETODIM,3,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,CLETODIM,,Ag;Co;TS;Va,1.02
1,1937,TRIGO FUSTE (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,727,TRIGO DON MARIO,0,0,0,35,CICLO CORTO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1938,TRIGO KLEIN SERPIENTE (Bolsa x 40 kgs),0,1,Bls.,76,KLEIN,0,1,0,424,TRIGO KLEIN,0,0,0,35,CICLO INTERMEDIO LARGO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1939,TRIGO BUCK METEORO (Bolsa x 40 kgs),0,1,Bls.,77,BUCK SEMILLAS,0,1,0,729,TRIGO BUCK,0,0,0,35,CICLO INTERMEDIO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1940,TRIGO KLEIN YARARA (Bolsa x 40 kgs),0,1,Bls.,76,KLEIN,0,1,0,424,TRIGO KLEIN,0,0,0,35,CICLO INTERMEDIO LARGO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1941,TRIGO KLEIN LIEBRE (Bolsa x 40 kgs),0,1,Bls.,76,KLEIN,0,1,0,730,TRIGO KLEIN,0,0,0,35,CICLO INTERMEDIO CORTO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1942,FLUMYZIN (Bidon 5 lts),0,5,Lts.,40,MONSANTO ARGENTINA S.A.,0,1,0,60,FLUMIOXAZIN,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,FLUMYZIN,,Ag;Co;TS;Va,1
1,1943,DEVETION (Bidon x 20 lts),0,20,Lts.,30,ICONA SAN LUIS S.A.,0,1,0,109,D.D.V.P.,1,0,0,6,GRANOS ALMACENADOS,1,INSECTICIDAS,AGROQUIMICOS,DEVETION,,Ag;Co;TS;Va,1
1,1944,CAUDILLO  - B.Verde  (x 5 lts),0,5,Lts.,35,NOVA S.A.,0,1,0,135,CURASEMILLAS,4,0,0,19,CURASEMILLAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,CAUDILLO,,Ag;Co;TS;Va,1
1,1945,CENTENO EMILIO IDENTIFICADO,0,40,Kgs.,70,COMPANIAS VARIAS,0,0,0,248,CENTENO,0,0,0,1,CENTENO,3,FORRAJERA,SEMILLAS,CENTENO,,Sem;Fert;SB,1
1,1946,TRIGO ACA 315 (Bolsa x 40 kgs),0,1,Bls.,90,A.C.A.,0,0,0,731,TRIGO ACA,0,0,0,35,CICLO INTERMEDIO LARGO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1947,IMAZETAPYR ATANOR INITIOS-B.Verde (x 20L,0,20,Lts.,2,ATANOR S.A.C.,0,1,0,70,IMAZETAPYR,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,IMAZETAPYR,,Ag;Co;TS;Va,1
1,1948,CLORIMURON CLASSIC -B.Verde (Sobre 600 G,0,0.6,Kgs.,105,CORTEVA,0,0,0,53,CLORIMURON ETIL,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,CLORIMURON,,Ag;Co;TS;Va,1
1,1949,TRIGO BUCK SY 110 (Bolsa x 40 kgs),0,1,Bls.,50,SYNGENTA S.A.,0,1,0,729,TRIGO BUCK,0,0,0,35,CICLO INTERMEDIO,3,AUTOGAMAS TRIGO,SEMILLAS,TRIGO,,Sem;Fert;SB,40
1,1950,MAIZ M 538 PW (B1),0,1,Bls.,105,CORTEVA,0,1,0,704,MAIZ M 538 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1951,ATRANEX 90 WG - B.Verde (Bolsa x 10 Kgs),0,10,Kgs.,37,ADAMA ARGENTINA S.A.,0,1,0,380,ATRAZINA SOLIDA,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Atranex,,Ag;Co;TS;Va,1
1,1952,MAIZ M 538 PW SPC,0,1,Bls.,105,CORTEVA,0,1,0,704,MAIZ M 538 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1953,MEZCLA 37-00-4 Profertil(80UG+20SCA)GN,0,1,Tn.,7,PROFERTIL S.A.,0,1,0,484,MEZCLA N-S,0,0,0,59,SOLIDO GRANEL,2,NITROGENADO,FERTILIZANTES,MEZCLA,Granel,Sem;Fert;SB,1000
1,1954,DICAMBA ATECTRA - B.Azul (Bidon x10 lts),0,10,Lts.,4,BASF ARGENTINA S.A.,0,1,0,54,DICAMBA,3,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,DICAMBA,,Ag;Co;TS;Va,1.57
1,1955,MAIZ AX-7761 TD MAX (B2),0,1,Bls.,41,NIDERA  S.A.,0,1,0,716,MAIZ AX-7761 TD MAX,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1956,MAIZ AX-7822 MG RR (B2),0,1,Bls.,41,NIDERA  S.A.,0,1,0,732,MAIZ AX-7822,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1957,MAIZ AX-852 MG RR (B2),0,1,Bls.,41,NIDERA  S.A.,0,1,0,733,MAIZ AX-852,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1958,DIVIDEND EXTRA (Bidon 5 lts),0,5,Lts.,50,SYNGENTA S.A.,0,1,0,137,TT FUNGICIDA,2,0,0,19,FUNGICIDAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,DIVIDEND,,Ag;Co;TS;Va,1
1,1959,DAP CHS (Granel),0,1,Tn.,93,CHS DE ARGENTINA S.A.,0,1,0,467,DAP,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,DAP,Granel,Sem;Fert;SB,1000
1,1960,RYE GRASS PERENNE MATRIX (Bolsa x 25Kgs),0,25,Kgs.,29,GENTOS S.A.,0,1,0,245,RYE GRASS PERENNE,0,0,0,1,RYE GRASS,3,FORRAJERA,SEMILLAS,RYE GRASS,,Sem;Fert;SB,1
1,1961,GIRASOL NTO 3.6 (B3) Curado,0,1,Bls.,105,CORTEVA,0,1,0,563,GIRASOL NTO 3,0,0,0,28,GIRASOL OLEICO,3,HIBRIDOS GIRASOL OLEICO,SEMILLAS,Girasol,,Sem;Fert;SB,20
1,1962,ACCURON UNO - B.Verde (Bidon 5 lt),0,5,Lts.,50,SYNGENTA S.A.,0,1,0,734,BICICLOPIRONA,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Accuron,,Ag;Co;TS;Va,1
1,1963,NOZOMI (Bidon 5 lts),0,5,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,60,FLUMIOXAZIN,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,NOZOMI,,Ag;Co;TS;Va,1
1,1964,PELICAN WG - B Azul  (Caja 2 x 5 kg),0,5,Kgs.,5,CHEMINOVA AGRO DE ARGENTINA SA,0,1,0,57,DIFLUFENICAM,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,PELICAN,,Ag;Co;TS;Va,1
1,1965,ACETOCLOR HAMET - B.Azul (Bidon x 20 lts,0,20,Lts.,2,ATANOR S.A.C.,0,1,0,44,ACETOCLOR,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Acetoclor,,Ag;Co;TS;Va,1.1
1,1966,SORGO FORRAJERO ACA 715 BMR (Bolsa x 25K,0,1,Bls.,90,A.C.A.,0,0,0,217,SORGOS FORRAJEROS,0,0,0,29,SORGO FORRAJERO,3,HIBRIDOS SORGO,SEMILLAS,SORGO,,Sem;Fert;SB,25
1,1967,SORGO GRANIFERO TOB 41 T C/Concep X 20 K,0,1,Bls.,51,TOBIN S.R.L.,0,1,0,228,SORGOS GRANIFEROS,0,0,0,29,SORGO GRANIFERO,3,HIBRIDOS SORGO,SEMILLAS,SORGO,,Sem;Fert;SB,20
1,1968,SORGO GRANIFERO TOB 30 T C/Concep,0,1,Bls.,51,TOBIN S.R.L.,0,1,0,228,SORGOS GRANIFEROS,0,0,0,29,SORGO GRANIFERO,3,HIBRIDOS SORGO,SEMILLAS,SORGO,,Sem;Fert;SB,20
1,1969,FOMESAFEN 25% FOKKER - B.Azul (x 20 lts),0,20,Lts.,35,NOVA S.A.,0,1,0,489,FOMESAFEN,3,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,FOMESAFEN,,Ag;Co;TS;Va,1.28
1,1970,SOJA DM 4615 STS CURADA (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1971,SOJA DM 4913 CURADA (Bolsa x 40 kg),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1972,SOJA DM 4913 QMAX (Bolsa x 40 kg),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1973,BROMOTRIL (Bidon 1 lt),0,1,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,50,BROMOXINIL,3,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,BROMOTRIL,,Ag;Co;TS;Va,1
1,1974,SOJA DM 4615 STS (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1975,SOJA NIDERA A 5009 CURADA (Bolsa x 40 kg,0,1,Bls.,41,NIDERA  S.A.,0,1,0,227,SOJA GRUPO 5,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1976,SOJA DM 4612 CURADA (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1977,RAINBOW - B.Azul (Bidon x 20 lts),0,20,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,61,FLUROCLORIDONA,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,RAINBOW,,Ag;Co;TS;Va,1
1,1978,SOJA DM 3810 QMAX (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,235,SOJA GRUPO 3,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1979,TRIBUNE 70% WG - B.Azul (Caja 10 x 1Kg),0,1,Kgs.,37,ADAMA ARGENTINA S.A.,0,1,0,286,METRIBUZIN,4,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,TRIBUNE,,Ag;Co;TS;Va,1
1,1980,STORM SECURE (Balde x 10 lts),0,10,Kgs.,4,BASF ARGENTINA S.A.,0,1,0,672,RATICIDA,4,0,0,38,VARIOS,4,VARIOS,VARIOS,STORM,,Ag;Co;TS;Va,1
1,1981,ENLIST  - B.Amarilla (Bidon x 20 lts),0,20,Lts.,105,CORTEVA,0,1,0,735,"2,4 D SAL COLINA",2,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,ENLIST,,Ag;Co;TS;Va,1.15
1,1982,RIZO LIQ TOP II (Vejiga x 5 Lts.),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,396,INOCULANTE,3,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,5
1,1983,RIZO LIQ II (Vejiga x 5 Lts.),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,396,INOCULANTE,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO LIQ,,Ag;Co;TS;Va,5
1,1984,RIZO PACK 205 (Pack p/ 3000 Kgs),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,259,INOCULANTE CURASEMILLA,4,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,RIZO PACK,,Ag;Co;TS;Va,1
1,1985,SIGNUM PACK 305 (Pack p/ 3000 Kgs),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,259,INOCULANTE CURASEMILLA,3,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,SIGNUM,,Ag;Co;TS;Va,1
1,1986,SURRENA (Bidon 5 lts),0,5,Lts.,95,RAINBOW AGROSCIENCES,0,1,0,89,SULFENTRAZONE,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,SURRENA,,Ag;Co;TS;Va,1.21
1,1987,"2,4 DB MULCHEN - B.Amarilla (Bidon x 20)",0,20,Lts.,2,ATANOR S.A.C.,0,1,0,42,"2,4 DB",2,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,"2,4 DB",,Ag;Co;TS;Va,1.14
1,1988,FUNDA 50% - B.Azul (Bidon x 20 lts),0,20,Lts.,86,GLEBA SA,0,1,0,736,CLOROTOLANIL,4,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,FUNDA,,Ag;Co;TS;Va,1
1,1989,FLUMYZIN (Bidon 1 lt),0,1,Lts.,40,MONSANTO ARGENTINA S.A.,0,1,0,60,FLUMIOXAZIN,3,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,FLUMYZIN,,Ag;Co;TS;Va,1
1,1990,SOJA DS 1410 CURADA FUNG.,0,1,Bls.,105,CORTEVA,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA,,Sem;Fert;SB,40
1,1991,MAIZ NEXT 20.6 PW (B1),0,1,Bls.,105,CORTEVA,0,1,0,737,MAIZ NEXT 20.6 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1992,MAIZ NEXT 20.6 PW (B2),0,1,Bls.,105,CORTEVA,0,1,0,737,MAIZ NEXT 20.6 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1993,MAIZ NEXT 20.6 PW SPR (Bolsa 80.000 sem),0,1,Bls.,105,CORTEVA,0,1,0,737,MAIZ NEXT 20.6 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1994,MAIZ NEXT 22.6 PW (B1),0,1,Bls.,105,CORTEVA,0,1,0,738,MAIZ NEXT 22.6 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1995,MAIZ NEXT 22.6 PW (B2),0,1,Bls.,105,CORTEVA,0,1,0,738,MAIZ NEXT 22.6 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1996,MAIZ NEXT 22.6 PW SPR (Bolsa 80.000 sem),0,1,Bls.,105,CORTEVA,0,1,0,738,MAIZ NEXT 22.6 PW,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
1,1997,MAIZ AX-882 HCL MG (B2),0,1,Bls.,41,NIDERA  S.A.,0,1,0,721,MAIZ AX-882,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz,,Sem;Fert;SB,18
